fecha,producto,categoria,cantidad,precio_unitario,total,canal,region
22/12/2025,Peluche Oso Gigante 1.5m,Juguetes,2,522,1044,Online,CDMX
,Banda de Correr Plegable,Deportes,2,12499,24998,Marketplace,Jalisco
22/12/2025,Cafetera Espresso Deluxe,Hogar,3,4599,13797,Marketplace,
22/12/2025,Auto RC Turbo Rally,Juguetes,1,779,779,Marketplace,Puebla
23/01/2026,,Electrónica,1,3498.50,3498.50,Online,Yucatán
23/01/2026,Aspiradora Robot Clean+,Hogar,1,5999,5999,Online,Jalisco
23/01/2026,Licuadora Turbo 1200W,Hogar,2,1274,2548,Online,Yucatán
23/01/2026,Cafetera Espresso Deluxe,Hogar,1,,4598.50,Online,
23/01/2026,Barra de Sonido 2.1,Electrónica,1,2624,2624,Móvil App,Yucatán
23/01/2026,Barra de Sonido 2.1,Electrónica,5,3498.50,17492.50,Marketplace,
23/01/2026,Crema Hidratante Aloe,Belleza,1,350,350,Tienda física,Nuevo León
23/02/2026,Camiseta Basic Cotton,Moda,1,399,399,Tienda física,Jalisco
23/09/2025,Mancuernas Ajustables 10kg,Deportes,1,999,999,Marketplace,
23/09/2025,Tenis Runner Air,Moda,1,2199,2199,,Nuevo León
23/09/2025,Yoga Mat Premium,Deportes,1,649,649,Tienda física,Nuevo León
23/10/2025,Juego de Ollas Antiadherentes,Hogar,3,2399,7197,Marketplace,CDMX
23/10/2025,Paleta de Sombras Nude,Belleza,,499,499,Online,CDMX
23/10/2025,Tenis Runner Air,Moda,3,1649,4947,Online,Puebla
23/10/2025,Balón Soccer Pro FIFA,Deportes,1,522,522,Online,Chihuahua
23/10/2025,Secadora Iónica 2200W,Belleza,2,1498.50,2997,Marketplace,Chihuahua
23/11/2025,Chamarra Denim Classic,Moda,1,1169,1169,Online,Jalisco
23/11/2025,,Electrónica,2,6499,12998,Tienda física,
23/11/2025,Mancuernas Ajustables 10kg,Deportes,1,999,999,Online,Jalisco
23/11/2025,Smartphone X5,Electrónica,1,8999,8999,Marketplace,CDMX
23/11/2025,Consola Next X,Electrónica,2,13999,27998,Marketplace,Chihuahua
23/11/2025,Balón Soccer Pro FIFA,Deportes,1,549,549,,Nuevo León
23/11/2025,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Online,
23/12/2025,Tablet Galaxy 10",Electrónica,2,6499,12998,Online,Puebla
23/12/2025,Juego de Mesa Familiar,Juguetes,2,,898,,Nuevo León
24/01/2026,Bolso de Cuero Milano,Moda,2,1898.50,3797,Online,CDMX
24/01/2026,Barra de Sonido 2.1,Electrónica,6,3499,20994,Online,Puebla
24/01/2026,Rizador de Pelas Digital,Belleza,2,899,1798,Móvil App,Yucatán
24/01/2026,Aspiradora Robot Clean+,Hogar,1,5999,5999,Marketplace,Jalisco
24/01/2026,Vestido Floral Summer,Moda,2,1099,2198,Móvil App,Jalisco
24/01/2026,Kit Bandas Elásticas,Deportes,1,299,299,Tienda física,Puebla
24/02/2026,Tablet Galaxy 10",Electrónica,3,6174,18522,Tienda física,Chihuahua
24/02/2026,Balón Soccer Pro FIFA,Deportes,1,548.50,548.50,Marketplace,Chihuahua
24/02/2026,Vestido Floral Summer,Moda,1,1099,1099,Móvil App,Nuevo León
24/02/2026,Juego de Ollas Antiadherentes,Hogar,1,2398.50,2398.50,Online,Jalisco
24/02/2026,Secadora Iónica 2200W,Belleza,2,1499,2998,Tienda física,Chihuahua
24/09/2025,Casco Ciclismo Aero,Deportes,2,1299,2598,Online,Puebla
24/09/2025,Aspiradora Robot Clean+,Hogar,2,5999,11998,Móvil App,CDMX
24/09/2025,Paleta de Sombras Nude,Belleza,2,499,998,Online,Puebla
24/09/2025,Set Ciencia Experimentos,Juguetes,2,629,1258,Online,CDMX
24/09/2025,Perfume Noir Intense 100ml,Belleza,3,1614,4842,Online,Chihuahua
24/09/2025,Teclado Mecánico RGB,Electrónica,1,1599,1599,Online,CDMX
24/09/2025,Aspiradora Robot Clean+,Hogar,2,5699,11398,Online,Jalisco
24/09/2025,Mancuernas Ajustables 10kg,Deportes,1,999,999,Online,Yucatán
24/09/2025,Dron Junior HD,Juguetes,1,1599,1599,Online,Yucatán
24/09/2025,Laptop Pro 14,Electrónica,1,18999,18999,Marketplace,Chihuahua
24/10/2025,Smartphone X5,Electrónica,2,8999,17998,Marketplace,Jalisco
24/10/2025,Bicicleta Urbana R26,Deportes,1,7999,7999,Marketplace,CDMX
24/10/2025,Smartphone X5,Electrónica,1,8998.50,8998.50,Marketplace,Jalisco
24/10/2025,Rizador de Pelas Digital,Belleza,1,898.50,898.50,Marketplace,Puebla
24/11/2025,Cámara Action Go,Electrónica,,7999,15998,Tienda física,CDMX
24/11/2025,Smartwatch Fit 3,Electrónica,1,2804,2804,Online,
24/11/2025,Smartphone X5,Electrónica,1,8999,8999,Tienda física,Jalisco
24/11/2025,Laptop Pro 14,Electrónica,1,16149,16149,Online,Nuevo León
24/11/2025,Serum Vitamina C 30ml,Belleza,1,560,560,Online,Jalisco
24/12/2025,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Online,Puebla
24/12/2025,Audífonos ANC Studio,Electrónica,6,2499,14994,Online,
24/12/2025,Yoga Mat Premium,Deportes,1,552,,Online,CDMX
24/12/2025,Aspiradora Robot Clean+,Hogar,2,5999,11998,Online,CDMX
24/12/2025,Set Ciencia Experimentos,Juguetes,2,629,1258,Tienda física,Puebla
24/12/2025,Teclado Mecánico RGB,Electrónica,1,1279,1279,Marketplace,Puebla
25/01/2026,Tablet Galaxy 10",Electrónica,1,6499,6499,Marketplace,CDMX
25/01/2026,Set Ciencia Experimentos,Juguetes,1,503,503,Online,Chihuahua
25/01/2026,Kit Bandas Elásticas,Deportes,2,299,598,Móvil App,Nuevo León
25/01/2026,Tablet Galaxy 10",Electrónica,2,5524,11048,Tienda física,Chihuahua
25/02/2026,Laptop Pro 14,Electrónica,1,18999,18999,Online,CDMX
25/02/2026,Banda de Correr Plegable,Deportes,1,9999,9999,Online,
25/02/2026,Balón Soccer Pro FIFA,Deportes,1,548.50,548.50,Online,Yucatán
25/09/2025,Purificador de Aire Mini,Hogar,1,2899,2899,Online,
25/09/2025,Kit Bandas Elásticas,Deportes,1,299,299,Online,Yucatán
25/09/2025,Bicicleta Urbana R26,Deportes,1,6399,6399,Marketplace,CDMX
25/09/2025,Bloques Creativos 500pz,Juguetes,2,899,1798,,Yucatán
25/10/2025,Pantalón Chino Slim,Moda,1,949,949,Marketplace,CDMX
25/10/2025,Vestido Floral Summer,Moda,2,1099,2198,Móvil App,Yucatán
25/10/2025,Peluche Oso Gigante 1.5m,Juguetes,1,494,494,Móvil App,Jalisco
25/10/2025,Vestido Floral Summer,Moda,1,1098.50,1098.50,Online,Jalisco
25/11/2025,Tenis Runner Air,Moda,1,2198.50,2198.50,Tienda física,Jalisco
25/11/2025,,Deportes,2,12498.50,24997,Marketplace,CDMX
25/11/2025,Smartphone X5,Electrónica,1,8999,8999,Online,Puebla
25/11/2025,Yoga Mat Premium,Deportes,2,649,1298,Online,Yucatán
25/11/2025,Smartwatch Fit 3,Electrónica,1,3299,3299,Marketplace,CDMX
25/12/2025,Lentes de Sol Retro,Moda,1,758.50,,Marketplace,Puebla
25/12/2025,,Electrónica,1,3299,,Online,Yucatán
25/12/2025,Consola Next X,Electrónica,1,13999,13999,Móvil App,Jalisco
25/12/2025,Aspiradora Robot Clean+,Hogar,1,5999,5999,Online,Chihuahua
26/01/2026,Smartwatch Fit 3,Electrónica,2,3299,6598,Marketplace,CDMX
26/01/2026,Cámara Action Go,Electrónica,1,7999,7999,Marketplace,Puebla
26/01/2026,Laptop Pro 14,Electrónica,,18999,37998,Móvil App,Jalisco
26/01/2026,Balón Soccer Pro FIFA,Deportes,2,549,1098,Online,CDMX
26/01/2026,Audífonos ANC Studio,Electrónica,3,2498.50,7495.50,,Nuevo León
26/02/2026,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Online,Nuevo León
26/02/2026,Cafetera Espresso Deluxe,Hogar,2,4599,9198,Online,Yucatán
,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Online,Jalisco
26/09/2025,Yoga Mat Premium,Deportes,2,648.50,,,Jalisco
26/09/2025,Teclado Mecánico RGB,Electrónica,2,1599,3198,Online,Jalisco
26/09/2025,Auto RC Turbo Rally,Juguetes,2,778.50,1557,Tienda física,Yucatán
26/09/2025,Cafetera Espresso Deluxe,Hogar,6,4599,27594,Online,
,Smartphone X5,Electrónica,2,7649,15298,Tienda física,Chihuahua
26/09/2025,Laptop Pro 14,Electrónica,2,14249,28498,Online,CDMX
26/09/2025,Camiseta Basic Cotton,Moda,1,399,399,Marketplace,Jalisco
26/09/2025,Barra de Sonido 2.1,Electrónica,3,3499,10497,Online,Yucatán
26/09/2025,Mancuernas Ajustables 10kg,Deportes,3,999,2997,Online,Jalisco
26/10/2025,Bicicleta Urbana R26,Deportes,2,7999,15998,Marketplace,Yucatán
,Chamarra Denim Classic,Moda,1,1299,1299,Online,Chihuahua
26/11/2025,Set Ciencia Experimentos,Juguetes,1,628.50,628.50,Online,Chihuahua
26/11/2025,Lentes de Sol Retro,Moda,2,759,1518,Online,Nuevo León
26/11/2025,,Electrónica,1,1599,1599,Marketplace,Nuevo León
26/11/2025,Audífonos ANC Studio,Electrónica,2,2499,4998,Online,Nuevo León
26/12/2025,Camiseta Basic Cotton,Moda,1,399,399,Online,Nuevo León
26/12/2025,Smart TV 55'',Electrónica,1,11499,11499,Online,CDMX
26/12/2025,Consola Next X,Electrónica,6,10499,62994,Tienda física,CDMX
27/01/2026,Secadora Iónica 2200W,Belleza,3,1498.50,4495.50,,Jalisco
27/01/2026,Bolso de Cuero Milano,Moda,2,1899,3798,Marketplace,CDMX
27/01/2026,Smartphone X5,Electrónica,2,8099,16198,Online,Jalisco
27/01/2026,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Tienda física,Jalisco
27/01/2026,Vestido Floral Summer,Moda,3,1099,3297,Tienda física,CDMX
27/01/2026,Lentes de Sol Retro,Moda,1,759,759,Marketplace,CDMX
27/01/2026,Perfume Noir Intense 100ml,Belleza,1,1424,1424,Marketplace,Chihuahua
27/02/2026,Set Ciencia Experimentos,Juguetes,2,628.50,1257,Online,Nuevo León
,Pantalón Chino Slim,Moda,1,949,949,Online,Chihuahua
27/02/2026,Smartphone X5,Electrónica,1,8999,8999,Móvil App,Jalisco
27/02/2026,Audífonos ANC Studio,Electrónica,5,2499,12495,Tienda física,
27/09/2025,Bloques Creativos 500pz,Juguetes,1,899,899,Móvil App,Nuevo León
27/09/2025,Tenis Runner Air,Moda,1,2089,2089,Marketplace,Jalisco
27/10/2025,Laptop Pro 14,Electrónica,2,18999,37998,Online,Puebla
27/10/2025,Licuadora Turbo 1200W,Hogar,1,1699,1699,Móvil App,Nuevo León
27/10/2025,Bloques Creativos 500pz,Juguetes,2,899,1798,Online,Jalisco
27/10/2025,Serum Vitamina C 30ml,Belleza,1,659,659,Online,Chihuahua
27/10/2025,Juego de Ollas Antiadherentes,Hogar,1,2159,2159,Online,Jalisco
27/10/2025,Secadora Iónica 2200W,Belleza,1,1498.50,1498.50,Marketplace,Nuevo León
27/11/2025,Lámpara LED Inteligente,Hogar,2,439,878,Tienda física,Yucatán
27/11/2025,Smart TV 55'',Electrónica,1,11499,11499,Online,Yucatán
27/12/2025,Kit Bandas Elásticas,Deportes,3,299,897,Online,
27/12/2025,Smartphone X5,Electrónica,1,8999,8999,Online,Nuevo León
27/12/2025,Kit Bandas Elásticas,Deportes,1,299,299,Móvil App,CDMX
27/12/2025,Smartphone X5,Electrónica,4,8549,34196,Online,Chihuahua
27/12/2025,Kit Bandas Elásticas,Deportes,2,299,598,Marketplace,Nuevo León
28/01/2026,Laptop Pro 14,Electrónica,2,18999,37998,,CDMX
28/01/2026,Purificador de Aire Mini,Hogar,1,2899,2899,Online,CDMX
28/01/2026,Bloques Creativos 500pz,Juguetes,1,899,899,Marketplace,
28/01/2026,Tablet Galaxy 10",Electrónica,1,5849,5849,Marketplace,Yucatán
28/01/2026,Rizador de Pelas Digital,Belleza,3,899,2697,Online,
28/01/2026,Vestido Floral Summer,Moda,3,1044,3132,,
28/09/2025,Crema Hidratante Aloe,Belleza,2,350,700,Online,Chihuahua
28/09/2025,Licuadora Turbo 1200W,Hogar,1,1698.50,1698.50,Móvil App,
28/09/2025,Tablet Galaxy 10",Electrónica,3,6499,19497,Online,Puebla
28/10/2025,Rizador de Pelas Digital,Belleza,,899,899,Móvil App,CDMX
28/10/2025,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,Tienda física,Nuevo León
28/10/2025,Paleta de Sombras Nude,Belleza,3,499,1497,Móvil App,Jalisco
28/10/2025,Lentes de Sol Retro,Moda,1,759,759,Marketplace,Nuevo León
28/10/2025,Set de Sábanas Queen 600h,Hogar,2,1198.50,2397,Móvil App,Puebla
28/10/2025,Secadora Iónica 2200W,Belleza,1,1499,1499,Marketplace,Puebla
28/11/2025,Set Ciencia Experimentos,Juguetes,1,628.50,628.50,Móvil App,Yucatán
28/11/2025,Casco Ciclismo Aero,Deportes,1,1104,1104,,Puebla
28/11/2025,Laptop Pro 14,Electrónica,1,18999,18999,Móvil App,Yucatán
28/11/2025,Auto RC Turbo Rally,Juguetes,1,779,779,Online,Nuevo León
28/11/2025,Purificador de Aire Mini,Hogar,4,2899,11596,Marketplace,CDMX
28/11/2025,Pantalón Chino Slim,Moda,2,949,1898,,CDMX
28/12/2025,Barra de Sonido 2.1,Electrónica,1,3498.50,3498.50,Online,CDMX
28/12/2025,Consola Next X,Electrónica,1,11199,11199,Tienda física,Jalisco
28/12/2025,Aspiradora Robot Clean+,Hogar,,5998.50,5998.50,Online,Yucatán
28/12/2025,Laptop Pro 14,Electrónica,1,18999,18999,Móvil App,Yucatán
28/12/2025,Tenis Runner Air,Moda,1,2198.50,2198.50,Online,Puebla
28/12/2025,Barra de Sonido 2.1,Electrónica,,3499,6998,Marketplace,CDMX
29/01/2026,Camiseta Basic Cotton,Moda,1,399,399,Online,CDMX
,Crema Hidratante Aloe,Belleza,2,389,778,Online,CDMX
29/01/2026,Cámara Action Go,Electrónica,2,7999,15998,Online,
29/01/2026,Audífonos ANC Studio,Electrónica,5,2499,12495,Tienda física,Puebla
29/01/2026,Paleta de Sombras Nude,Belleza,1,,499,Online,Puebla
29/09/2025,Perfume Noir Intense 100ml,Belleza,1,1614,1614,Tienda física,Jalisco
29/09/2025,Set Ciencia Experimentos,Juguetes,2,629,,Tienda física,
,Crema Hidratante Aloe,Belleza,2,350,,Móvil App,CDMX
29/10/2025,Smart TV 55'',Electrónica,1,11499,11499,Online,Puebla
29/10/2025,Tablet Galaxy 10",Electrónica,2,6499,12998,Online,Nuevo León
29/10/2025,Peluche Oso Gigante 1.5m,Juguetes,1,494,494,Online,CDMX
29/11/2025,Set de Sábanas Queen 600h,Hogar,1,1198.50,1198.50,Tienda física,CDMX
29/12/2025,Rizador de Pelas Digital,Belleza,1,898.50,898.50,Marketplace,CDMX
29/12/2025,Laptop Pro 14,Electrónica,1,18999,18999,Móvil App,CDMX
29/12/2025,Licuadora Turbo 1200W,Hogar,1,1699,1699,Online,Chihuahua
29/12/2025,Mancuernas Ajustables 10kg,Deportes,3,998.50,,,CDMX
29/12/2025,Set Ciencia Experimentos,Juguetes,2,629,1258,Tienda física,CDMX
29/12/2025,Tablet Galaxy 10",Electrónica,1,6498.50,6498.50,Móvil App,Puebla
30/01/2026,Laptop Pro 14,Electrónica,1,18049,18049,Marketplace,Jalisco
30/01/2026,Kit Bandas Elásticas,Deportes,1,284,284,Online,
30/01/2026,Rizador de Pelas Digital,Belleza,1,809,809,Tienda física,Puebla
30/01/2026,Sudadera Hoodie Urban,Moda,3,899,2697,Móvil App,CDMX
30/01/2026,Secadora Iónica 2200W,Belleza,1,1499,1499,Online,Nuevo León
30/09/2025,Aspiradora Robot Clean+,Hogar,2,5998.50,11997,Online,Chihuahua
30/09/2025,Crema Hidratante Aloe,Belleza,1,389,389,Online,CDMX
30/09/2025,Lámpara LED Inteligente,Hogar,3,548.50,1645.50,Online,CDMX
30/09/2025,Teclado Mecánico RGB,Electrónica,,1599,9594,Marketplace,Puebla
30/09/2025,Lámpara LED Inteligente,Hogar,1,522,522,Tienda física,Yucatán
30/09/2025,Juego de Mesa Familiar,Juguetes,2,337,674,Online,Nuevo León
30/09/2025,Paleta de Sombras Nude,Belleza,1,499,499,Online,Puebla
30/09/2025,Peluche Oso Gigante 1.5m,Juguetes,1,549,549,,Nuevo León
30/09/2025,Secadora Iónica 2200W,Belleza,2,1499,2998,Online,CDMX
30/09/2025,Rizador de Pelas Digital,Belleza,2,898.50,1797,Marketplace,CDMX
30/09/2025,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Online,CDMX
30/10/2025,Crema Hidratante Aloe,Belleza,2,389,778,Marketplace,Yucatán
30/10/2025,Aspiradora Robot Clean+,Hogar,2,5998.50,11997,Móvil App,Jalisco
30/10/2025,Cámara Action Go,Electrónica,2,7998.50,15997,Online,Yucatán
30/10/2025,Serum Vitamina C 30ml,Belleza,2,593,1186,Móvil App,Nuevo León
30/10/2025,Secadora Iónica 2200W,Belleza,1,1499,1499,,Jalisco
30/10/2025,Bloques Creativos 500pz,Juguetes,1,899,899,Online,Yucatán
30/10/2025,Crema Hidratante Aloe,Belleza,1,389,389,Marketplace,Puebla
30/10/2025,Tenis Runner Air,Moda,1,2199,2199,Móvil App,
30/11/2025,Secadora Iónica 2200W,Belleza,1,1124,1124,Tienda física,Puebla
30/11/2025,Barra de Sonido 2.1,Electrónica,1,3498.50,3498.50,Tienda física,CDMX
30/12/2025,,Hogar,1,548.50,548.50,Online,CDMX
30/12/2025,Licuadora Turbo 1200W,Hogar,,1698.50,3397,Tienda física,Chihuahua
30/12/2025,Smartwatch Fit 3,Electrónica,2,3298.50,6597,Marketplace,Jalisco
30/12/2025,Perfume Noir Intense 100ml,Belleza,1,1898.50,1898.50,Móvil App,Puebla
31/01/2026,Purificador de Aire Mini,Hogar,1,2319,2319,Online,CDMX
31/01/2026,Casco Ciclismo Aero,Deportes,2,1169,2338,Tienda física,CDMX
31/01/2026,Perfume Noir Intense 100ml,Belleza,2,1898.50,3797,Online,CDMX
31/01/2026,Audífonos ANC Studio,Electrónica,1,1999,1999,Móvil App,CDMX
31/01/2026,Casco Ciclismo Aero,Deportes,1,1299,1299,Móvil App,Nuevo León
31/01/2026,Tablet Galaxy 10",Electrónica,2,6499,12998,,Puebla
31/01/2026,Yoga Mat Premium,Deportes,1,649,649,Online,Nuevo León
31/10/2025,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Online,CDMX
31/10/2025,Paleta de Sombras Nude,Belleza,3,449,1347,Online,
31/12/2025,Smart TV 55'',Electrónica,2,9199,18398,,CDMX
31/12/2025,Casco Ciclismo Aero,Deportes,1,1299,1299,Móvil App,Yucatán
31/12/2025,Balón Soccer Pro FIFA,Deportes,2,548.50,1097,Marketplace,Jalisco
31/12/2025,Bicicleta Urbana R26,Deportes,1,7999,7999,Online,Chihuahua
31/12/2025,Lentes de Sol Retro,Moda,2,759,1518,,Chihuahua
31/12/2025,Barra de Sonido 2.1,Electrónica,1,3498.50,3498.50,Online,Jalisco
31/12/2025,,Electrónica,3,1598.50,4795.50,Online,Chihuahua
31/12/2025,Aspiradora Robot Clean+,Hogar,2,5099,10198,Online,Jalisco
31/12/2025,Purificador de Aire Mini,Hogar,1,2898.50,2898.50,Tienda física,Yucatán
