fecha,producto,categoria,cantidad,precio_unitario,total,canal,region
2026-04-27,Consola Next X,Electrónica,2,13998.50,27997,Online,Yucatán
2026-04-27,Secadora Iónica 2200W,Belleza,3,1499,4497,Online,Chihuahua
2026-04-27,Serum Vitamina C 30ml,Belleza,2,659,1318,Online,Chihuahua
2026-04-28,Sudadera Hoodie Urban,Moda,2,899,1798,Online,CDMX
2026-04-28,Laptop Pro 14,Electrónica,1,16149,16149,Tienda física,Chihuahua
2026-04-28,Secadora Iónica 2200W,Belleza,2,1499,2998,Móvil App,Yucatán
2026-04-28,Rizador de Pelas Digital,Belleza,2,898.50,1797,Online,Jalisco
2026-04-28,Laptop Pro 14,Electrónica,1,18999,18999,Online,Chihuahua
2026-04-28,Balón Soccer Pro FIFA,Deportes,1,549,549,Online,Chihuahua
2026-04-28,Tablet Galaxy 10",Electrónica,1,6499,6499,Marketplace,Puebla
2026-04-29,Camiseta Basic Cotton,Moda,4,399,1596,Online,CDMX
2026-04-29,Tablet Galaxy 10",Electrónica,1,5199,5199,Online,Jalisco
2026-04-29,Peluche Oso Gigante 1.5m,Juguetes,2,549,1098,Móvil App,Yucatán
2026-04-29,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Marketplace,Jalisco
2026-04-29,Audífonos ANC Studio,Electrónica,3,2499,7497,Tienda física,CDMX
2026-04-29,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Chihuahua
2026-04-29,Paleta de Sombras Nude,Belleza,2,499,998,Tienda física,CDMX
2026-04-29,Bloques Creativos 500pz,Juguetes,1,898.50,898.50,Tienda física,Chihuahua
2026-04-29,Smart TV 55'',Electrónica,1,9199,9199,Online,CDMX
2026-04-30,Pantalón Chino Slim,Moda,1,712,712,Marketplace,CDMX
2026-04-30,Tablet Galaxy 10",Electrónica,1,6499,6499,Móvil App,Puebla
2026-04-30,Bicicleta Urbana R26,Deportes,1,7998.50,7998.50,Online,Chihuahua
2026-04-30,Tenis Runner Air,Moda,1,2199,2199,Marketplace,Yucatán
2026-04-30,Crema Hidratante Aloe,Belleza,3,389,1167,Marketplace,Puebla
2026-04-30,Smartphone X5,Electrónica,4,8998.50,35994,Móvil App,CDMX
2026-04-30,Aspiradora Robot Clean+,Hogar,1,5999,5999,Móvil App,Puebla
2026-04-30,Perfume Noir Intense 100ml,Belleza,1,1709,1709,Online,CDMX
2026-05-01,Consola Next X,Electrónica,1,13999,13999,Marketplace,Jalisco
2026-05-01,Aspiradora Robot Clean+,Hogar,3,5999,17997,Online,Yucatán
2026-05-01,Bicicleta Urbana R26,Deportes,1,7999,7999,Tienda física,Nuevo León
2026-05-01,Lentes de Sol Retro,Moda,2,759,1518,Online,Yucatán
2026-05-01,Laptop Pro 14,Electrónica,1,18999,18999,Online,Jalisco
2026-05-01,Vestido Floral Summer,Moda,1,1044,1044,Online,Yucatán
2026-05-02,Rizador de Pelas Digital,Belleza,1,898.50,898.50,Móvil App,Nuevo León
2026-05-02,Kit Bandas Elásticas,Deportes,1,299,299,Online,Puebla
2026-05-03,Camiseta Basic Cotton,Moda,4,399,1596,Online,Chihuahua
2026-05-03,Set de Sábanas Queen 600h,Hogar,4,1199,4796,Tienda física,CDMX
2026-05-03,Pantalón Chino Slim,Moda,1,949,949,Marketplace,CDMX
2026-05-03,Audífonos ANC Studio,Electrónica,1,2374,2374,Online,Nuevo León
2026-05-03,Casco Ciclismo Aero,Deportes,1,1298.50,1298.50,Marketplace,Chihuahua
2026-05-04,Peluche Oso Gigante 1.5m,Juguetes,2,548.50,1097,Tienda física,Puebla
2026-05-04,Consola Next X,Electrónica,1,13999,13999,Online,Nuevo León
2026-05-04,Licuadora Turbo 1200W,Hogar,1,1699,1699,Tienda física,Yucatán
2026-05-04,Lentes de Sol Retro,Moda,2,759,1518,Móvil App,Jalisco
2026-05-04,Rizador de Pelas Digital,Belleza,1,898.50,898.50,Móvil App,Jalisco
2026-05-04,Consola Next X,Electrónica,1,13998.50,13998.50,Tienda física,Nuevo León
2026-05-04,Licuadora Turbo 1200W,Hogar,1,1698.50,1698.50,Marketplace,Jalisco
2026-05-04,Aspiradora Robot Clean+,Hogar,1,5999,5999,Online,Chihuahua
2026-05-05,Peluche Oso Gigante 1.5m,Juguetes,1,467,467,Online,CDMX
2026-05-05,Licuadora Turbo 1200W,Hogar,1,1614,1614,Tienda física,Yucatán
2026-05-05,Smart TV 55'',Electrónica,1,11499,11499,Marketplace,Yucatán
2026-05-05,Juego de Ollas Antiadherentes,Hogar,3,2399,7197,Marketplace,Yucatán
2026-05-05,Tablet Galaxy 10",Electrónica,1,6499,6499,Online,Jalisco
2026-05-06,Laptop Pro 14,Electrónica,5,17099,85495,Online,Jalisco
2026-05-06,Pantalón Chino Slim,Moda,1,949,949,Móvil App,Yucatán
2026-05-06,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Online,CDMX
2026-05-06,Crema Hidratante Aloe,Belleza,2,370,740,Marketplace,Jalisco
2026-05-06,Purificador de Aire Mini,Hogar,1,2754,2754,Online,Jalisco
2026-05-06,Bloques Creativos 500pz,Juguetes,1,854,854,Tienda física,CDMX
2026-05-06,Laptop Pro 14,Electrónica,3,18999,56997,Tienda física,Jalisco
2026-05-06,Bicicleta Urbana R26,Deportes,1,7999,7999,Online,Puebla
2026-05-07,Lámpara LED Inteligente,Hogar,2,549,1098,Tienda física,Yucatán
2026-05-07,Dron Junior HD,Juguetes,1,1599,1599,Móvil App,CDMX
2026-05-07,Lentes de Sol Retro,Moda,3,683,2049,Móvil App,CDMX
2026-05-07,Licuadora Turbo 1200W,Hogar,2,1699,3398,Online,Puebla
2026-05-08,Juego de Mesa Familiar,Juguetes,2,404,808,Tienda física,Puebla
2026-05-08,Consola Next X,Electrónica,1,13999,13999,Marketplace,Yucatán
2026-05-08,Banda de Correr Plegable,Deportes,1,11249,11249,Online,Puebla
2026-05-08,Balón Soccer Pro FIFA,Deportes,1,549,549,Marketplace,CDMX
2026-05-08,Smart TV 55'',Electrónica,2,11499,22998,Marketplace,CDMX
2026-05-08,Consola Next X,Electrónica,2,13999,27998,Online,CDMX
2026-05-08,Audífonos ANC Studio,Electrónica,1,2374,2374,Tienda física,Jalisco
2026-05-08,Pantalón Chino Slim,Moda,1,807,807,Marketplace,Chihuahua
2026-05-08,Chamarra Denim Classic,Moda,1,1299,1299,Marketplace,CDMX
2026-05-09,Bolso de Cuero Milano,Moda,2,1519,3038,Online,Nuevo León
2026-05-09,Auto RC Turbo Rally,Juguetes,1,779,779,Online,CDMX
2026-05-09,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Tienda física,CDMX
2026-05-09,Laptop Pro 14,Electrónica,1,18998.50,18998.50,Móvil App,Nuevo León
2026-05-09,Bicicleta Urbana R26,Deportes,2,7999,15998,Online,Jalisco
2026-05-09,Kit Bandas Elásticas,Deportes,1,239,239,Online,CDMX
2026-05-10,Mancuernas Ajustables 10kg,Deportes,1,998.50,998.50,Tienda física,Jalisco
2026-05-11,Teclado Mecánico RGB,Electrónica,5,1599,7995,Móvil App,Nuevo León
2026-05-11,Lentes de Sol Retro,Moda,2,759,1518,Online,Jalisco
2026-05-11,Auto RC Turbo Rally,Juguetes,3,779,2337,Tienda física,Chihuahua
2026-05-12,Purificador de Aire Mini,Hogar,3,2899,8697,Online,Nuevo León
2026-05-12,Purificador de Aire Mini,Hogar,1,2899,2899,Marketplace,CDMX
2026-05-12,Cafetera Espresso Deluxe,Hogar,1,4369,4369,Online,Yucatán
2026-05-12,Laptop Pro 14,Electrónica,1,15199,15199,Marketplace,Chihuahua
2026-05-12,Rizador de Pelas Digital,Belleza,1,899,899,Tienda física,Jalisco
2026-05-12,Smart TV 55'',Electrónica,5,9774,48870,Marketplace,CDMX
2026-05-12,Aspiradora Robot Clean+,Hogar,2,5998.50,11997,Online,CDMX
2026-05-12,Bloques Creativos 500pz,Juguetes,1,674,674,Móvil App,Nuevo León
2026-05-13,Tenis Runner Air,Moda,3,2198.50,6595.50,Online,Jalisco
2026-05-13,Vestido Floral Summer,Moda,1,1099,1099,Marketplace,Chihuahua
2026-05-13,Peluche Oso Gigante 1.5m,Juguetes,3,549,1647,Marketplace,CDMX
2026-05-13,Aspiradora Robot Clean+,Hogar,1,4499,4499,Tienda física,Nuevo León
2026-05-13,Rizador de Pelas Digital,Belleza,3,899,2697,Online,Chihuahua
2026-05-14,Consola Next X,Electrónica,1,13998.50,13998.50,Móvil App,Jalisco
2026-05-14,Audífonos ANC Studio,Electrónica,2,2499,4998,Online,Nuevo León
2026-05-14,Rizador de Pelas Digital,Belleza,1,899,899,Móvil App,Jalisco
2026-05-14,Secadora Iónica 2200W,Belleza,1,1349,1349,Online,Yucatán
2026-05-15,Barra de Sonido 2.1,Electrónica,1,3499,3499,Online,CDMX
2026-05-15,Kit Bandas Elásticas,Deportes,1,299,299,Tienda física,CDMX
2026-05-15,Banda de Correr Plegable,Deportes,2,12499,24998,Online,Jalisco
2026-05-15,Bloques Creativos 500pz,Juguetes,1,899,899,Online,CDMX
2026-05-16,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Online,Nuevo León
2026-05-16,Smartphone X5,Electrónica,2,8099,16198,Móvil App,Jalisco
2026-05-16,Cafetera Espresso Deluxe,Hogar,1,4599,4599,Marketplace,Puebla
2026-05-16,Bloques Creativos 500pz,Juguetes,1,899,899,Tienda física,CDMX
2026-05-16,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Tienda física,Jalisco
2026-05-16,Barra de Sonido 2.1,Electrónica,1,3499,3499,Online,Puebla
2026-05-17,Juego de Ollas Antiadherentes,Hogar,1,2399,2399,Marketplace,Puebla
2026-05-17,Lámpara LED Inteligente,Hogar,1,412,412,Marketplace,CDMX
2026-05-17,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Online,Puebla
2026-05-17,Crema Hidratante Aloe,Belleza,3,389,1167,Móvil App,Nuevo León
2026-05-17,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Online,CDMX
2026-05-17,Lentes de Sol Retro,Moda,1,759,759,Marketplace,Nuevo León
2026-05-17,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Marketplace,Jalisco
2026-05-18,Dron Junior HD,Juguetes,1,1599,1599,Tienda física,Nuevo León
2026-05-18,Banda de Correr Plegable,Deportes,1,9374,9374,Móvil App,Jalisco
2026-05-18,Smart TV 55'',Electrónica,3,11499,34497,Online,CDMX
2026-05-18,Barra de Sonido 2.1,Electrónica,2,2974,5948,Marketplace,CDMX
2026-05-18,Rizador de Pelas Digital,Belleza,1,854,854,Online,CDMX
2026-05-18,Bicicleta Urbana R26,Deportes,1,6799,6799,Móvil App,Chihuahua
2026-05-18,Secadora Iónica 2200W,Belleza,1,1499,1499,Online,Nuevo León
2026-05-18,Casco Ciclismo Aero,Deportes,5,1298.50,6492.50,Marketplace,Puebla
2026-05-19,Laptop Pro 14,Electrónica,1,15199,15199,Online,CDMX
2026-05-19,Kit Bandas Elásticas,Deportes,1,254,254,Tienda física,CDMX
2026-05-19,Serum Vitamina C 30ml,Belleza,4,659,2636,Tienda física,Jalisco
2026-05-19,Licuadora Turbo 1200W,Hogar,1,1614,1614,Móvil App,Puebla
2026-05-19,Teclado Mecánico RGB,Electrónica,2,1599,3198,Marketplace,Yucatán
2026-05-19,Dron Junior HD,Juguetes,1,1439,1439,Marketplace,Yucatán
2026-05-19,Sudadera Hoodie Urban,Moda,2,898.50,1797,Online,Yucatán
2026-05-19,Kit Bandas Elásticas,Deportes,2,284,568,Online,CDMX
2026-05-20,Audífonos ANC Studio,Electrónica,6,2498.50,14991,Marketplace,Jalisco
2026-05-20,Smartwatch Fit 3,Electrónica,1,3299,3299,Móvil App,Chihuahua
2026-05-20,Juego de Mesa Familiar,Juguetes,1,449,449,Tienda física,CDMX
2026-05-21,Lámpara LED Inteligente,Hogar,6,549,3294,Tienda física,Jalisco
2026-05-21,Smartphone X5,Electrónica,2,8998.50,17997,Móvil App,CDMX
2026-05-21,Banda de Correr Plegable,Deportes,1,10624,10624,Online,CDMX
2026-05-21,Aspiradora Robot Clean+,Hogar,1,5999,5999,Online,Nuevo León
2026-05-21,Sudadera Hoodie Urban,Moda,1,674,674,Marketplace,CDMX
2026-05-21,Bloques Creativos 500pz,Juguetes,2,899,1798,Tienda física,CDMX
2026-05-22,Casco Ciclismo Aero,Deportes,1,1299,1299,Marketplace,CDMX
2026-05-22,Smartphone X5,Electrónica,4,8999,35996,Online,CDMX
2026-05-22,Auto RC Turbo Rally,Juguetes,2,779,1558,Marketplace,Nuevo León
2026-05-22,Bloques Creativos 500pz,Juguetes,2,899,1798,Online,Chihuahua
2026-05-23,Bicicleta Urbana R26,Deportes,1,7999,7999,Online,Nuevo León
2026-05-23,Sudadera Hoodie Urban,Moda,1,899,899,Tienda física,CDMX
2026-05-23,Perfume Noir Intense 100ml,Belleza,2,1804,3608,Online,CDMX
2026-05-23,Peluche Oso Gigante 1.5m,Juguetes,2,549,1098,Móvil App,Nuevo León
2026-05-23,Set de Sábanas Queen 600h,Hogar,1,1139,1139,Móvil App,CDMX
2026-05-23,Sudadera Hoodie Urban,Moda,2,898.50,1797,Online,CDMX
2026-05-23,Chamarra Denim Classic,Moda,1,1299,1299,Tienda física,Puebla
2026-05-23,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Marketplace,Yucatán
2026-05-23,Paleta de Sombras Nude,Belleza,1,499,499,Online,CDMX
2026-05-23,Juego de Mesa Familiar,Juguetes,5,449,2245,Móvil App,CDMX
2026-05-24,Cafetera Espresso Deluxe,Hogar,3,4599,13797,Online,Puebla
2026-05-24,Paleta de Sombras Nude,Belleza,1,499,499,Tienda física,Yucatán
2026-05-24,Tenis Runner Air,Moda,1,2089,2089,Online,Chihuahua
2026-05-24,Casco Ciclismo Aero,Deportes,1,1299,1299,Móvil App,CDMX
2026-05-24,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Marketplace,Nuevo León
2026-05-24,Serum Vitamina C 30ml,Belleza,3,658.50,1975.50,Online,CDMX
2026-05-25,Audífonos ANC Studio,Electrónica,1,2498.50,2498.50,Marketplace,Jalisco
2026-05-25,Smartwatch Fit 3,Electrónica,1,3299,3299,Tienda física,Nuevo León
2026-05-25,Sudadera Hoodie Urban,Moda,3,854,2562,Online,CDMX
2026-05-25,Juego de Mesa Familiar,Juguetes,1,449,449,Móvil App,CDMX
2026-05-25,Tablet Galaxy 10",Electrónica,4,6499,25996,Móvil App,Nuevo León
2026-05-25,Paleta de Sombras Nude,Belleza,2,399,798,Online,Jalisco
2026-05-25,Balón Soccer Pro FIFA,Deportes,1,549,549,Marketplace,Yucatán
2026-05-25,Aspiradora Robot Clean+,Hogar,5,5999,29995,Móvil App,Nuevo León
2026-05-26,Teclado Mecánico RGB,Electrónica,2,1598.50,3197,Tienda física,CDMX
2026-05-26,Laptop Pro 14,Electrónica,1,18049,18049,Tienda física,Chihuahua
2026-05-26,Bicicleta Urbana R26,Deportes,2,6799,13598,Tienda física,Chihuahua
2026-05-26,Juego de Mesa Familiar,Juguetes,1,449,449,Online,Chihuahua
2026-05-26,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Marketplace,Jalisco
2026-05-26,Tenis Runner Air,Moda,2,2198.50,4397,Online,Puebla
2026-05-26,Smartwatch Fit 3,Electrónica,1,2804,2804,Online,CDMX
2026-05-26,Licuadora Turbo 1200W,Hogar,2,1699,3398,Marketplace,CDMX
2026-05-27,Licuadora Turbo 1200W,Hogar,1,1698.50,1698.50,Online,Puebla
2026-05-27,Secadora Iónica 2200W,Belleza,2,1499,2998,Tienda física,Yucatán
2026-05-27,Kit Bandas Elásticas,Deportes,1,299,299,Tienda física,Nuevo León
2026-05-27,Camiseta Basic Cotton,Moda,2,399,798,Online,Jalisco
2026-05-28,Peluche Oso Gigante 1.5m,Juguetes,1,548.50,548.50,Marketplace,Nuevo León
2026-05-28,Purificador de Aire Mini,Hogar,1,2319,2319,Online,Chihuahua
2026-05-28,Lámpara LED Inteligente,Hogar,1,548.50,548.50,Móvil App,CDMX
2026-05-28,Laptop Pro 14,Electrónica,1,18998.50,18998.50,Online,Jalisco
2026-05-28,Rizador de Pelas Digital,Belleza,1,899,899,Móvil App,Puebla
2026-05-29,Tenis Runner Air,Moda,1,2199,2199,Online,Nuevo León
2026-05-29,Teclado Mecánico RGB,Electrónica,2,1279,2558,Marketplace,Jalisco
2026-05-29,Yoga Mat Premium,Deportes,6,649,3894,Tienda física,CDMX
2026-05-29,Smartphone X5,Electrónica,1,8999,8999,Online,Chihuahua
2026-05-29,Tablet Galaxy 10",Electrónica,1,5199,5199,Tienda física,CDMX
2026-05-30,Consola Next X,Electrónica,2,13999,27998,Marketplace,CDMX
2026-05-30,Bolso de Cuero Milano,Moda,2,1899,3798,Online,Chihuahua
2026-05-30,Mancuernas Ajustables 10kg,Deportes,1,999,999,Tienda física,CDMX
2026-05-30,Lámpara LED Inteligente,Hogar,2,549,1098,Online,CDMX
2026-05-30,Lámpara LED Inteligente,Hogar,1,439,439,Online,Puebla
2026-05-30,Purificador de Aire Mini,Hogar,1,2899,2899,Marketplace,Nuevo León
2026-05-31,Set de Sábanas Queen 600h,Hogar,2,1198.50,2397,Online,Yucatán
2026-05-31,Cámara Action Go,Electrónica,1,7999,7999,Móvil App,Nuevo León
2026-05-31,Smart TV 55'',Electrónica,1,11499,11499,Marketplace,Jalisco
2026-05-31,Peluche Oso Gigante 1.5m,Juguetes,1,412,412,Marketplace,Yucatán
2026-05-31,Juego de Mesa Familiar,Juguetes,2,449,898,Marketplace,Yucatán
2026-06-01,Balón Soccer Pro FIFA,Deportes,1,549,549,Online,CDMX
2026-06-01,Lámpara LED Inteligente,Hogar,2,549,1098,Online,Jalisco
2026-06-01,Lentes de Sol Retro,Moda,2,645,1290,Marketplace,CDMX
2026-06-01,Casco Ciclismo Aero,Deportes,1,1299,1299,Tienda física,CDMX
2026-06-01,Bolso de Cuero Milano,Moda,1,1899,1899,Marketplace,Yucatán
2026-06-01,Set Ciencia Experimentos,Juguetes,1,535,535,Online,Chihuahua
2026-06-02,Laptop Pro 14,Electrónica,2,18999,37998,Online,Yucatán
2026-06-02,Bolso de Cuero Milano,Moda,1,1899,1899,Online,CDMX
2026-06-02,Cámara Action Go,Electrónica,3,7999,23997,Tienda física,Puebla
2026-06-02,Juego de Ollas Antiadherentes,Hogar,3,2399,7197,Online,CDMX
2026-06-02,Juego de Ollas Antiadherentes,Hogar,1,2039,2039,Tienda física,Chihuahua
2026-06-03,Laptop Pro 14,Electrónica,5,18998.50,94992.50,Móvil App,Chihuahua
2026-06-03,Laptop Pro 14,Electrónica,1,18999,18999,Online,Puebla
2026-06-04,Chamarra Denim Classic,Moda,1,1299,1299,Online,CDMX
2026-06-04,Yoga Mat Premium,Deportes,1,648.50,648.50,Online,Yucatán
2026-06-04,Barra de Sonido 2.1,Electrónica,1,2799,2799,Online,Puebla
2026-06-04,Set Ciencia Experimentos,Juguetes,1,628.50,628.50,Online,Yucatán
2026-06-04,Bicicleta Urbana R26,Deportes,3,7998.50,23995.50,Online,Nuevo León
2026-06-04,Smart TV 55'',Electrónica,2,11499,22998,Online,Jalisco
2026-06-05,Teclado Mecánico RGB,Electrónica,6,1598.50,9591,Marketplace,Yucatán
2026-06-05,Cafetera Espresso Deluxe,Hogar,1,4369,4369,Online,Nuevo León
2026-06-06,Bicicleta Urbana R26,Deportes,1,7199,7199,Online,Puebla
2026-06-06,Cámara Action Go,Electrónica,3,6799,20397,Online,Yucatán
2026-06-06,Bloques Creativos 500pz,Juguetes,2,898.50,1797,Online,Jalisco
2026-06-06,Set Ciencia Experimentos,Juguetes,2,535,1070,Tienda física,Puebla
2026-06-07,Laptop Pro 14,Electrónica,2,18049,36098,Móvil App,Jalisco
2026-06-07,Teclado Mecánico RGB,Electrónica,2,1599,3198,Online,Nuevo León
2026-06-07,Consola Next X,Electrónica,2,12599,25198,Tienda física,Puebla
2026-06-07,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Móvil App,Jalisco
2026-06-07,Bolso de Cuero Milano,Moda,2,1709,3418,Marketplace,Puebla
2026-06-07,Smart TV 55'',Electrónica,1,11499,11499,Online,CDMX
2026-06-07,Kit Bandas Elásticas,Deportes,1,299,299,Tienda física,Jalisco
2026-06-07,Purificador de Aire Mini,Hogar,2,2899,5798,Móvil App,CDMX
2026-06-08,Licuadora Turbo 1200W,Hogar,2,1698.50,3397,Marketplace,Jalisco
2026-06-08,Licuadora Turbo 1200W,Hogar,2,1698.50,3397,Online,Yucatán
2026-06-08,Lámpara LED Inteligente,Hogar,2,522,1044,Móvil App,Jalisco
2026-06-09,Balón Soccer Pro FIFA,Deportes,2,439,878,Móvil App,CDMX
2026-06-09,Purificador de Aire Mini,Hogar,1,2899,2899,Móvil App,CDMX
2026-06-09,Bloques Creativos 500pz,Juguetes,3,674,2022,Marketplace,Puebla
2026-06-09,Tenis Runner Air,Moda,1,1869,1869,Tienda física,CDMX
2026-06-09,Smart TV 55'',Electrónica,5,11499,57495,Tienda física,Nuevo León
2026-06-09,Lámpara LED Inteligente,Hogar,2,549,1098,Online,CDMX
2026-06-10,Serum Vitamina C 30ml,Belleza,2,626,1252,Online,CDMX
2026-06-10,Teclado Mecánico RGB,Electrónica,2,1599,3198,Online,Puebla
2026-06-10,Laptop Pro 14,Electrónica,2,14249,28498,Online,CDMX
2026-06-10,Consola Next X,Electrónica,1,11199,11199,Marketplace,Nuevo León
2026-06-11,Yoga Mat Premium,Deportes,2,648.50,1297,Online,Jalisco
2026-06-11,Peluche Oso Gigante 1.5m,Juguetes,1,548.50,548.50,Marketplace,Nuevo León
2026-06-11,Mancuernas Ajustables 10kg,Deportes,1,799,799,Marketplace,Nuevo León
2026-06-11,Teclado Mecánico RGB,Electrónica,1,1599,1599,Marketplace,Nuevo León
2026-06-11,Paleta de Sombras Nude,Belleza,1,499,499,Tienda física,Jalisco
2026-06-11,Perfume Noir Intense 100ml,Belleza,1,1709,1709,Marketplace,Chihuahua
2026-06-11,Cámara Action Go,Electrónica,3,6399,19197,Móvil App,Nuevo León
2026-06-12,Set Ciencia Experimentos,Juguetes,1,629,629,Marketplace,Jalisco
2026-06-12,Purificador de Aire Mini,Hogar,2,2899,5798,Marketplace,CDMX
2026-06-12,Casco Ciclismo Aero,Deportes,3,1298.50,3895.50,Móvil App,Jalisco
2026-06-12,Crema Hidratante Aloe,Belleza,3,389,1167,Móvil App,Chihuahua
2026-06-12,Cámara Action Go,Electrónica,1,6799,6799,Tienda física,CDMX
2026-06-12,Teclado Mecánico RGB,Electrónica,1,1599,1599,Online,Chihuahua
2026-06-12,Set Ciencia Experimentos,Juguetes,1,629,629,Móvil App,Nuevo León
2026-06-12,Tablet Galaxy 10",Electrónica,2,6499,12998,Online,CDMX
2026-06-13,Peluche Oso Gigante 1.5m,Juguetes,2,549,1098,Online,Jalisco
2026-06-13,Lentes de Sol Retro,Moda,1,683,683,Móvil App,Jalisco
2026-06-13,Cafetera Espresso Deluxe,Hogar,3,4598.50,13795.50,Marketplace,CDMX
2026-06-13,Set Ciencia Experimentos,Juguetes,2,629,1258,Online,CDMX
2026-06-13,Perfume Noir Intense 100ml,Belleza,4,1899,7596,Marketplace,Yucatán
2026-06-13,Smart TV 55'',Electrónica,1,9774,9774,Online,Jalisco
2026-06-13,Camiseta Basic Cotton,Moda,1,399,399,Online,CDMX
2026-06-14,Mancuernas Ajustables 10kg,Deportes,1,999,999,Marketplace,Jalisco
2026-06-14,Paleta de Sombras Nude,Belleza,1,399,399,Online,Jalisco
2026-06-14,Yoga Mat Premium,Deportes,2,617,1234,Online,Chihuahua
2026-06-14,Sudadera Hoodie Urban,Moda,4,764,3056,Móvil App,Puebla
2026-06-14,Smart TV 55'',Electrónica,2,11499,22998,Tienda física,Chihuahua
2026-06-15,Smart TV 55'',Electrónica,1,11499,11499,Online,Chihuahua
2026-06-15,Smartphone X5,Electrónica,1,8999,8999,Online,Jalisco
2026-06-15,Set Ciencia Experimentos,Juguetes,2,472,944,Marketplace,Nuevo León
2026-06-15,Barra de Sonido 2.1,Electrónica,2,3324,6648,Tienda física,CDMX
2026-06-15,Aspiradora Robot Clean+,Hogar,1,5998.50,5998.50,Online,Jalisco
2026-06-15,Perfume Noir Intense 100ml,Belleza,1,1899,1899,Marketplace,Puebla
2026-06-16,Bloques Creativos 500pz,Juguetes,2,899,1798,Tienda física,Nuevo León
2026-06-16,Chamarra Denim Classic,Moda,3,1299,3897,Online,CDMX
2026-06-16,Smartwatch Fit 3,Electrónica,1,3299,3299,Móvil App,CDMX
2026-06-16,Bloques Creativos 500pz,Juguetes,1,899,899,Marketplace,Yucatán
2026-06-16,Lámpara LED Inteligente,Hogar,3,549,1647,Tienda física,CDMX
2026-06-16,Tenis Runner Air,Moda,3,2198.50,6595.50,Online,Chihuahua
2026-06-16,Set de Sábanas Queen 600h,Hogar,1,1199,1199,Tienda física,CDMX
2026-06-16,Paleta de Sombras Nude,Belleza,1,499,499,Online,CDMX
2026-06-17,Juego de Mesa Familiar,Juguetes,1,449,449,Móvil App,CDMX
2026-06-17,Tenis Runner Air,Moda,2,2198.50,4397,Marketplace,Nuevo León
2026-06-17,Perfume Noir Intense 100ml,Belleza,1,1424,1424,Online,CDMX
2026-06-17,Juego de Mesa Familiar,Juguetes,1,449,449,Marketplace,CDMX
2026-06-17,Secadora Iónica 2200W,Belleza,1,1499,1499,Móvil App,Nuevo León
2026-06-17,Set Ciencia Experimentos,Juguetes,3,629,1887,Online,CDMX
2026-06-18,Rizador de Pelas Digital,Belleza,2,764,1528,Online,Puebla
2026-06-18,Smartwatch Fit 3,Electrónica,2,2804,5608,Marketplace,Puebla
2026-06-18,Chamarra Denim Classic,Moda,2,1299,2598,Online,Jalisco
2026-06-18,Sudadera Hoodie Urban,Moda,1,854,854,Tienda física,Jalisco
2026-06-18,Barra de Sonido 2.1,Electrónica,3,3499,10497,Móvil App,Nuevo León
2026-06-18,Bicicleta Urbana R26,Deportes,1,7999,7999,Tienda física,Chihuahua
2026-06-19,Lentes de Sol Retro,Moda,2,759,1518,Móvil App,Yucatán
2026-06-19,Set Ciencia Experimentos,Juguetes,1,629,629,Online,Nuevo León
2026-06-19,Perfume Noir Intense 100ml,Belleza,2,1709,3418,Tienda física,CDMX
2026-06-19,Banda de Correr Plegable,Deportes,2,9374,18748,Online,Jalisco
2026-06-19,Banda de Correr Plegable,Deportes,1,12499,12499,Tienda física,Jalisco
2026-06-19,Paleta de Sombras Nude,Belleza,2,499,998,Online,Puebla
2026-06-19,Bloques Creativos 500pz,Juguetes,1,764,764,Online,Jalisco
2026-06-19,Dron Junior HD,Juguetes,1,1519,1519,Marketplace,Jalisco
2026-06-20,Lentes de Sol Retro,Moda,1,759,759,Tienda física,Chihuahua
2026-06-20,Set Ciencia Experimentos,Juguetes,1,628.50,628.50,Marketplace,Yucatán
2026-06-20,Purificador de Aire Mini,Hogar,2,2464,4928,Tienda física,CDMX
2026-06-20,Smartwatch Fit 3,Electrónica,2,2639,5278,Online,CDMX
2026-06-21,Licuadora Turbo 1200W,Hogar,2,1699,3398,Online,Jalisco
2026-06-21,Dron Junior HD,Juguetes,2,1279,2558,Online,Jalisco
2026-06-21,Rizador de Pelas Digital,Belleza,1,898.50,898.50,Tienda física,Yucatán
2026-06-22,Juego de Ollas Antiadherentes,Hogar,1,2398.50,2398.50,Tienda física,CDMX
2026-06-22,Yoga Mat Premium,Deportes,1,648.50,648.50,Marketplace,Puebla
2026-06-22,Lámpara LED Inteligente,Hogar,2,549,1098,Online,Nuevo León
2026-06-22,Paleta de Sombras Nude,Belleza,2,449,898,Móvil App,CDMX
